Account ID,Account Name,State,Entity Type,Owner,Population,Account Status,Tier,SQO Points,Lat,Lng,Starbridge Buyer ID,Opp Status,Stage,Funnel Position,Sourced By,Discovery Call Date,Created Date,ARR,Previously Lost,Total Calls,Last Call Date,Calls - Ali Cohen,Calls - Leila Assil,Calls - Catherine Silvestri,Calls - Joe del Rosario,Calls - Sydney Ireland,Calls - Jenny Allison,Calls - Quinzel Perry,Calls - Ryan Minter,Calls - Hugh Bargeron,Calls - Nick Martino,Salesforce ID
001cv00000B21qJ,"Borough Of Midland, PA",Pennsylvania,Municipality,Hugh Bargeron,2398,,Tier 3,0.75,40.6326,-80.4465,e668649b-0cb4-415a-982f-6f6ff5e3b215,,,,,,,,,,,,,,,,,,,,,
001cv00000B21qN,"Township Of East Taylor, PA",Pennsylvania,Municipality,Catherine Silvestri,2401,,Tier 3,0.75,40.3752,-78.8666,89f0974b-8ccf-4683-bbee-ea81ab05280d,,,,,,,,,,,,,,,,,,,,,
001cv00000B21qa,"Township Of Ridgway, PA",Pennsylvania,Municipality,Sydney Ireland,2407,,Tier 3,0.75,41.4641,-78.7249,42e79c1c-faf4-427a-b927-d2548d03d7b3,,,,,,,,,,,,,,,,,,,,,
001cv00000B21qb,"Township Of Shirley, PA",Pennsylvania,Municipality,Hugh Bargeron,2407,,Tier 3,0.75,40.2306,-79.2284,c276414b-30df-4f85-8a32-b21d9ae9c5fe,,,,,,,,,,,,,,,,,,,,,
001cv00000B21qf,"Borough Of Matamoras, PA",Pennsylvania,Municipality,Ali Cohen,2408,,Tier 3,0.75,41.3687,-74.7002,cedb3736-b5b3-4491-84d9-021ce551b487,,,,,,,,,,,,,,,,,,,,,
001cv00000B21r9,"Township Of North Woodbury, PA",Pennsylvania,Municipality,Hugh Bargeron,2420,,Tier 3,0.75,40.2756,-78.3384,354d57a6-ccaf-4a36-b318-4f403b2cc354,,,,,,,,,,,,,,,,,,,,,
001cv00000B21rR,"Borough Of Muncy, PA",Pennsylvania,Municipality,Sydney Ireland,2425,,Tier 3,0.75,41.2056,-76.7855,eff30f7d-86bd-4790-95ff-93ef34292dc6,,,,,,,,,,,,,,,,,,,,,
001cv00000B21rW,"Township Of East Hopewell, PA",Pennsylvania,Municipality,Ali Cohen,2428,,Tier 3,0.75,39.7969,-76.5373,104cfb7a-f9d9-4dc3-b9bb-88973136826b,,,,,,,,,,,,,,,,,,,,,
001cv00000B21rd,"Borough Of Portage, PA",Pennsylvania,Municipality,Catherine Silvestri,2430,,Tier 3,0.75,40.3887,-78.6722,37007f9c-8154-4544-970d-0529f029468f,,,,,,,,,,,,,,,,,,,,,
001cv00000B21re,"Borough Of Coaldale, PA",Pennsylvania,Municipality,Catherine Silvestri,2431,,Tier 3,0.75,40.8229,-75.9069,08dea607-4b81-4f26-92b5-52f75c6baa8c,,,,,,,,,,,,,,,,,,,,,
001cv00000B21rh,"Borough Of Marcus Hook, PA",Pennsylvania,Municipality,Ali Cohen,2432,,Tier 3,0.75,39.8193,-75.4185,0c5fe2e6-d028-4a9e-9e4a-da42842793b7,,,,,,,,,,,,,,,,,,,,,
001cv00000B21ri,"Township Of Shade, PA",Pennsylvania,Municipality,Sydney Ireland,2432,,Tier 3,0.75,40.1172,-78.8609,6ee9de6e-7ff3-4146-be9f-938346c53a70,,,,,,,,,,,,,,,,,,,,,
001cv00000B21rm,"Borough Of Eddystone, PA",Pennsylvania,Municipality,Catherine Silvestri,2434,,Tier 3,0.75,39.8601,-75.3444,6c3df10f-2d0d-43bf-beb1-b1ed181950f1,,,,,,,,,,,,,,,,,,,,,
001cv00000B21rw,"Township Of West Sadsbury, PA",Pennsylvania,Municipality,Sydney Ireland,2438,,Tier 3,0.75,39.9694,-75.9579,e375273c-face-4838-b7ec-0b9d9a65b279,,,,,,,,,,,,,,,,,,,,,
001cv00000B21sT,"Township Of Saville, PA",Pennsylvania,Municipality,Catherine Silvestri,2607,,Tier 3,0.75,40.4444,-77.3554,db374f49-1b42-4c12-a685-d0a1edc0ba48,,,,,,,,,,,,,,,,,,,,,
001cv00000B21wF,"Borough Of Derry, PA",Pennsylvania,Municipality,Ali Cohen,2615,,Tier 3,0.75,40.334,-79.2998,42e7e003-7ac9-4a89-a795-cf74341f82ad,,,,,,,,,,,,,,,,,,,,,
001cv00000B21wS,"Township Of Westfall, PA",Pennsylvania,Municipality,Ali Cohen,2619,,Tier 3,0.75,41.3853,-74.7688,cc338068-805d-4d2c-a964-a4136ce1916f,,,,,,,,,,,,,,,,,,,,,
001cv00000B21wd,"Borough Of Rockledge, PA",Pennsylvania,Municipality,Sydney Ireland,2623,,Tier 3,0.75,40.0812,-75.0896,325e075e-9e71-4e3e-8209-33670294e10a,,,,,,,,,,,,,,,,,,,,,
001cv00000B21we,"Township Of Eldred, PA",Pennsylvania,Municipality,Hugh Bargeron,2623,,Tier 3,0.75,41.9447,-78.3751,bf12d1e6-5cf7-4f57-ad52-632475bc3379,,,,,,,,,,,,,,,,,,,,,
001cv00000B21wh,"Borough Of New Hope, PA",Pennsylvania,Municipality,Sydney Ireland,2624,,Tier 3,0.75,40.3643,-74.9513,99780ba8-1ee0-4a3b-9255-e74835e24f81,,,,,,,,,,,,,,,,,,,,,
001cv00000B21wr,"Township Of South Pymatuning, PA",Pennsylvania,Municipality,Catherine Silvestri,2630,,Tier 3,0.75,41.3172,-80.4883,48266900-2f41-4e5b-8184-8b5313505edc,,,,,,,,,,,,,,,,,,,,,
001cv00000B21x1,"Borough Of West Wyoming, PA",Pennsylvania,Municipality,Hugh Bargeron,2636,,Tier 3,0.75,41.3198,-75.846,bad450e2-3990-4225-a767-5702220d6fbd,,,,,,,,,,,,,,,,,,,,,
001cv00000B21x2,"Borough Of West Newton, PA",Pennsylvania,Municipality,Sydney Ireland,2636,,Tier 3,0.75,40.2098,-79.767,62558820-794d-48e3-b249-fe4bb7d3cc7a,,,,,,,,,,,,,,,,,,,,,
001cv00000B21x3,"Borough Of Dillsburg, PA",Pennsylvania,Municipality,Ali Cohen,2636,,Tier 3,0.75,40.1109,-77.035,749987de-f732-4b7d-a6c2-80e635b2cb18,,,,,,,,,,,,,,,,,,,,,
001cv00000B21xF,"Township Of Latimore, PA",Pennsylvania,Municipality,Catherine Silvestri,2643,,Tier 3,0.75,40.0224,-77.091,7e851059-272c-48aa-9b71-8dbf3b97178b,,,,,,,,,,,,,,,,,,,,,
001cv00000B21xp,"Township Of South Beaver, PA",Pennsylvania,Municipality,Catherine Silvestri,2659,,Tier 3,0.75,40.7429,-80.4327,67fd5812-1caa-459b-bb51-09f38a8e7c15,,,,,,,,,,,,,,,,,,,,,
001cv00000B21xu,"Township Of Wilmington, PA",Pennsylvania,Municipality,Catherine Silvestri,2660,,Tier 3,0.75,41.103,-80.3102,5d1dbf39-2515-425e-b818-e19d9f552709,,,,,,,,,,,,,,,,,,,,,
001cv00000B21xz,"Borough Of Marysville, PA",Pennsylvania,Municipality,Sydney Ireland,2661,,Tier 3,0.75,40.3426,-76.93,8c8f6485-c06d-4d71-901f-baa9884dc5bf,,,,,,,,,,,,,,,,,,,,,
001cv00000B21yW,"Township Of Rochester, PA",Pennsylvania,Municipality,Sydney Ireland,2675,,Tier 3,0.75,40.7133,-80.26,bc773885-a6ea-406c-9966-d19c5605df2a,,,,,,,,,,,,,,,,,,,,,
001cv00000B21zE,"Township Of Kiskiminetas, PA",Pennsylvania,Municipality,Sydney Ireland,4583,,Tier 3,0.75,40.5803,-79.4929,a5deac79-9c3a-4d1c-a3dd-9e98ff925878,,,,,,,,,,,,,,,,,,,,,
001cv00000B220O,"Borough Of East Petersburg, PA",Pennsylvania,Municipality,Hugh Bargeron,4598,,Tier 3,0.75,40.1001,-76.3541,d209cf5d-fab8-4ede-be3a-d9d828136534,,,,,,,,,,,,,,,,,,,,,
001cv00000B220P,"Township Of German, PA",Pennsylvania,Municipality,Ali Cohen,4598,,Tier 3,0.75,39.8842,-79.8521,8dd9c26b-09be-4bac-a6ef-3187b4659418,,,,,,,,,,,,,,,,,,,,,
001cv00000B220Z,"Borough Of Cornwall, PA",Pennsylvania,Municipality,Ali Cohen,4608,,Tier 3,0.75,40.2737,-76.4061,8beb1493-dcd9-4eaa-a470-05e82701c57f,,,,,,,,,,,,,,,,,,,,,
001cv00000B220n,"Township Of Granville, PA",Pennsylvania,Municipality,Hugh Bargeron,4627,,Tier 3,0.75,40.5537,-77.6255,62b1aeaa-c6df-4e9f-a9df-beee27ea93ce,,,,,,,,,,,,,,,,,,,,,
001cv00000B2210,"Borough Of West Pittston, PA",Pennsylvania,Municipality,Hugh Bargeron,4636,,Tier 3,0.75,41.3345,-75.8001,a397f6e5-788c-495e-a5f5-c3687cb965a3,,,,,,,,,,,,,,,,,,,,,
001cv00000B221d,"Borough Of Lemoyne, PA",Pennsylvania,Municipality,Sydney Ireland,4685,,Tier 3,0.75,40.2412,-76.8941,883b3613-649a-4aae-a0c4-b151ea14a8e5,,,,,,,,,,,,,,,,,,,,,
001cv00000B221o,"Borough Of Avalon, PA",Pennsylvania,Municipality,Hugh Bargeron,4696,,Tier 3,0.75,40.5009,-80.0676,21913e24-9332-44e3-b1ec-d68b1e2c0163,,,,,,,,,,,,,,,,,,,,,
001cv00000B2222,"Borough Of Montoursville, PA",Pennsylvania,Municipality,Catherine Silvestri,4715,,Tier 3,0.75,41.2542,-76.9205,60e4aa1a-3352-42a5-b189-0d4828ca614b,,,,,,,,,,,,,,,,,,,,,
001cv00000B2223,"Borough Of Jenkintown, PA",Pennsylvania,Municipality,Catherine Silvestri,4716,,Tier 3,0.75,40.0958,-75.1258,5912e413-6ee6-4a56-8f48-ca9f70a4929a,,,,,,,,,1,2025-07-22,,,,1,,,,,,,
001cv00000B222J,"City Of Arnold, PA",Pennsylvania,Municipality,Catherine Silvestri,4725,,Tier 3,0.75,40.5801,-79.7667,edc81991-ffed-4b38-934d-845ebf48baf8,,,,,,,,,,,,,,,,,,,,,
001cv00000B222M,"Borough Of Bridgeville, PA",Pennsylvania,Municipality,Ali Cohen,4731,,Tier 3,0.75,40.3562,-80.1101,18ad68b4-3bb8-46a6-9452-f80321798c94,,,,,,,,,,,,,,,,,,,,,
001cv00000B222V,"Township Of Blair, PA",Pennsylvania,Municipality,Hugh Bargeron,4749,,Tier 3,0.75,40.4531,-78.3842,f9bf8edb-48c8-4e6e-895b-4ce9e00a0fee,,,,,,,,,,,,,,,,,,,,,
001cv00000CLwx4,"Township Of Salem, PA",Pennsylvania,Municipality,Catherine Silvestri,4023,,Tier 3,0.75,41.1068,-76.2016,34f1a181-3378-4d28-b0c2-85119c29665c,,,,,,,,,,,,,,,,,,,,,
001cv00000CLwx5,"Township Of Salem, PA",Pennsylvania,Municipality,Catherine Silvestri,6040,,Tier 3,0.75,41.1068,-76.2016,ffc26886-3f1f-4168-b52c-313a15a283d6,,,,,,,,,,,,,,,,,,,,,
001cv00000CLwx6,"Township Of Newtown, PA",Pennsylvania,Municipality,Sydney Ireland,15113,,Tier 2,1.0,39.9869,-75.4007,08d6448e-2555-4499-b75d-ed5ddab4c5c6,,,,,,,,,,,,,,,,,,,,,
001cv00000CLwx7,"Township Of Spring, PA",Pennsylvania,Municipality,Catherine Silvestri,28458,Open Opportunity,Tier 1,1.5,40.2994,-76.0276,254be1ec-b684-4c2f-95a3-2f532adbb636,Open,Initial Interest,Top of Funnel,Ali Cohen,4/27/2026,4/20/2026,,,,,,,,,,,,,,,
001cv00000bACwx,Township of Paradise,Pennsylvania,Municipality,Sydney Ireland,4076,,Tier 3,0.75,40.0037,-76.1075,7bce3ada-3cf8-4f49-a562-d0955acffa7b,,,,,,,,,,,,,,,,,,,,,
001cv00000bACwy,Township of Monroe,Pennsylvania,Municipality,Sydney Ireland,4197,,Tier 3,0.75,40.161,-77.068,d05f843f-8b9c-466d-b812-29dbac892243,,,,,,,,,,,,,,,,,,,,,
001cv00000bACx1,Mahoning Township,Pennsylvania,Municipality,Sydney Ireland,4331,,Tier 3,0.75,40.8061,-75.772,02327ef0-1537-48e1-8d6b-7f21b856be35,,,,,,,,,,,,,,,,,,,,,
001cv00000bAdh1,Dauphin County,Pennsylvania,County,Catherine Silvestri,293029,,Tier S,2.0,40.2734,-76.7337,4b122c23-8da7-4f92-8530-8532e4ec3440,,,,,,,,,,,,,,,,,,,,,
001cv00000bB8Pq,Borough of Richland,Pennsylvania,Municipality,Hugh Bargeron,1513,,Tier 3,0.75,40.3548,-76.2566,49d2ccaf-659e-4a5e-9120-3ac55bd58df8,,,,,,,,,,,,,,,,,,,,,
001cv00000bB8Pu,Township of East Fallowfield,Pennsylvania,Municipality,Sydney Ireland,1526,,Tier 3,0.75,39.9478,-75.8243,9fc8e2d2-85f5-42e4-9a56-efcd2523cf1c,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVf6,Township of Richland,Pennsylvania,Municipality,Hugh Bargeron,764,,Tier 3,0.75,40.6517,-79.9528,cc6444ea-fab8-40f8-b198-738407870575,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVfH,Township of Manchester,Pennsylvania,Municipality,Hugh Bargeron,781,,Tier 3,0.75,40.003,-76.7452,d5ac8a2d-cf3e-4601-9b1b-2fb6b2bb629e,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVhZ,Jackson Township,Pennsylvania,Municipality,Ali Cohen,837,,Tier 3,0.75,40.7857,-80.1094,71cf7344-e7ab-480e-a704-8e9494f405c5,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVhy,Township of Washington,Pennsylvania,Municipality,Sydney Ireland,866,,Tier 3,0.75,40.1149,-79.8185,531d46fc-b764-41ef-99ab-4f449116d26d,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVi2,Hopewell Township,Pennsylvania,Municipality,Hugh Bargeron,869,,Tier 3,0.75,40.578,-80.2656,405faacc-0825-4f22-ad2e-43870e02613c,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVi6,Logan Township,Pennsylvania,Municipality,Ali Cohen,877,,Tier 3,0.75,40.5203,-78.4525,56886685-6344-4781-b0b7-d4b47b776261,,,,,,,,,,,,,,,,,,,,,
001cv00000bBViN,Adams Township,Pennsylvania,Municipality,Catherine Silvestri,892,,Tier 3,0.75,40.7178,-80.02,15d2ffee-dfcd-4834-8f48-f851f08ac78a,,,,,,,,,,,,,,,,,,,,,
001cv00000bBViO,Jackson Township,Pennsylvania,Municipality,Ali Cohen,892,,Tier 3,0.75,40.7857,-80.1094,c63ddb88-191b-4cec-b456-ab1ec3469c6a,,,,,,,,,,,,,,,,,,,,,
001cv00000bBViQ,Township of Beaver,Pennsylvania,Municipality,Hugh Bargeron,896,,Tier 3,0.75,40.6953,-80.3048,30efc69d-9364-4b6d-873c-3bba502b3238,,,,,,,,,,,,,,,,,,,,,
001cv00000bBViU,Township of Penn,Pennsylvania,Municipality,Sydney Ireland,903,,Tier 3,0.75,40.3841,-79.6614,88c0a5cd-5f35-477e-9687-f1c8c6d18f68,,,,,,,,,,,,,,,,,,,,,
001cv00000bBViX,Township of White,Pennsylvania,Municipality,Ali Cohen,904,,Tier 3,0.75,40.0701,-79.437,9171c0fc-938e-4eec-811f-d00ff216c610,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVio,Jackson Township,Pennsylvania,Municipality,Ali Cohen,922,,Tier 3,0.75,40.7857,-80.1094,37d548c0-d46b-43b2-a54a-253252a1184c,,,,,,,,,,,,,,,,,,,,,
001cv00000bBViv,Township of Harrison,Pennsylvania,Municipality,Ali Cohen,927,,Tier 3,0.75,40.6366,-79.7167,1089c159-c7a7-4cd7-a91e-411da4bae1f2,,,,,,,,,,,,,,,,,,,,,
001cv00000bBViz,Fairview Township,Pennsylvania,Municipality,Sydney Ireland,931,,Tier 3,0.75,40.1775,-76.8606,94e9abc7-655d-4b4e-bd36-6c8e9ed99c61,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVj4,Jackson Township,Pennsylvania,Municipality,Ali Cohen,936,,Tier 3,0.75,40.7857,-80.1094,a6db51c6-980f-4c98-99d8-7e2f0ac68d11,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVkp,Township of Cooper,Pennsylvania,Municipality,Catherine Silvestri,938,,Tier 3,0.75,41.0074,-78.1336,59e65d20-81e3-4bf7-b7a5-49442c6d9b15,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVl7,Susquehanna Township,Pennsylvania,Municipality,Catherine Silvestri,954,Open Opportunity,Tier 3,0.75,40.3182,-76.8606,449108dd-7ce5-4a72-ac52-289614909b9a,Open,Initial Interest,Top of Funnel,Catherine Silvestri,,5/14/2026,,,,,,,,,,,,,,,
001cv00000bBVlH,Township of Toby,Pennsylvania,Municipality,Hugh Bargeron,962,,Tier 3,0.75,41.065,-79.5379,0cd386b2-91b8-4ce6-a682-2a4c66dc2068,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVlM,Township of Taylor,Pennsylvania,Municipality,Sydney Ireland,966,,Tier 3,0.75,40.3033,-78.3956,ba601545-35fd-49a2-8bb8-0b445b92d6af,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVlU,Township of Amity,Pennsylvania,Municipality,Catherine Silvestri,977,,Tier 3,0.75,40.2934,-75.7371,7ab9436b-0ca3-4893-91de-8e7a80a58de7,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVlu,Township of Harrison,Pennsylvania,Municipality,Ali Cohen,1009,,Tier 3,0.75,40.6366,-79.7167,5a5b1702-9ded-4034-909e-447ccc1957ab,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVm8,Township of Pine,Pennsylvania,Municipality,Ali Cohen,1023,,Tier 3,0.75,40.6393,-80.0423,9025ebe9-3c0d-4c55-8ffd-aec97d2512ce,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVm9,Moreland Township,Pennsylvania,Municipality,Ali Cohen,1023,,Tier 3,0.75,41.2016,-76.6644,068ff733-02ae-428c-b26a-70e5e2f97a39,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVmF,Township of Greene,Pennsylvania,Municipality,Ali Cohen,1032,,Tier 3,0.75,39.9685,-77.5873,3e8749c4-9efe-47ef-b00d-8155cc42ac7c,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVoS,Township of Williams,Pennsylvania,Municipality,Sydney Ireland,1064,,Tier 3,0.75,40.1101,-75.2443,e58dd4ee-7445-4e4f-a8fb-c3d0955d5f57,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVoU,Bethel Township,Pennsylvania,Municipality,Sydney Ireland,1066,,Tier 3,0.75,39.8494,-75.4848,f5efec9a-333f-470c-988e-1a66f704bc58,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVod,Township of Schuylkill,Pennsylvania,Municipality,Sydney Ireland,1078,,Tier 3,0.75,40.1121,-75.4927,c20c25bb-c880-4d61-bf69-c0e71a7b3e05,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVog,Derry Township,Pennsylvania,Municipality,Sydney Ireland,1079,,Tier 3,0.75,40.274,-76.6528,f61eb220-a82b-4445-8b81-8407cd346d95,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVoz,Borough of Christiana,Pennsylvania,Municipality,Hugh Bargeron,1100,,Tier 3,0.75,39.9548,-75.9969,16c658d9-45d5-4abc-a5a9-2b74c7e9d71c,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVpT,Township of Springfield,Pennsylvania,Municipality,Catherine Silvestri,1130,,Tier 3,0.75,40.1004,-75.2071,fdc27b91-49a1-4f06-a7df-6ef4a9b075c9,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVwR,Township of Jackson,Pennsylvania,Municipality,Hugh Bargeron,1184,,Tier 3,0.75,41.2834,-75.983,74d66650-edf4-4ba9-8ced-f7c77396008f,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVwV,Township of Sandy Lake,Pennsylvania,Municipality,Ali Cohen,1186,,Tier 3,0.75,41.3487,-80.0823,bd8c0b02-89a2-40c4-ac61-eac2354fc621,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVwf,Susquehanna Township,Pennsylvania,Municipality,Catherine Silvestri,1195,,Tier 3,0.75,40.3182,-76.8606,5d02e164-0ee6-45cc-9d56-cd96d017c2f7,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVxR,Buffalo Township,Pennsylvania,Municipality,Ali Cohen,1256,,Tier 3,0.75,40.7122,-79.7288,102ef802-0f1e-49b4-8a72-be7a344eb958,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVxT,Township of Concord,Pennsylvania,Municipality,Catherine Silvestri,1257,,Tier 3,0.75,39.8738,-75.516,e15ae81b-4686-4b8e-ad9f-863bd1feff67,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVxe,Borough of Flemington,Pennsylvania,Municipality,Sydney Ireland,1268,,Tier 3,0.75,41.1265,-77.4716,14c24f9b-359e-481a-960a-cd17545d2f43,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVxi,Township of West Bethlehem,Pennsylvania,Municipality,Catherine Silvestri,1272,,Tier 3,0.75,40.0341,-80.1149,b624790f-9ee6-4028-9508-dbf98065998d,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVxm,Borough of Avondale,Pennsylvania,Municipality,Hugh Bargeron,1274,,Tier 3,0.75,39.8234,-75.7833,e41dac5f-3785-49fa-a819-21b47ea256e6,,,,,,,,,,,,,,,,,,,,,
001cv00000bBVyJ,Borough of Middleburg,Pennsylvania,Municipality,Hugh Bargeron,1314,,Tier 3,0.75,40.7859,-77.0472,c62e304f-bba0-4d21-a197-086b3066bf9c,,,,,,,,,,,,,,,,,,,,,
001cv00000bBW3p,Township of Plymouth,Pennsylvania,Municipality,Hugh Bargeron,1740,,Tier 3,0.75,40.1083,-75.3062,107a5453-6881-4466-adbd-ce3cc9a520a9,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWBp,Township of Bethel,Pennsylvania,Municipality,Hugh Bargeron,1558,,Tier 3,0.75,39.8494,-75.4848,ed3e0fac-72b9-4982-b79a-ff60714e2e9c,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWDB,Borough of Berlin,Pennsylvania,Municipality,Ali Cohen,1947,,Tier 3,0.75,39.9206,-78.9578,a630b00e-b0a3-4cbc-a087-dde3eb7b006b,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWDR,Milford Township,Pennsylvania,Municipality,Ali Cohen,1967,,Tier 3,0.75,40.4234,-75.4228,45b41e3d-7510-4aef-819c-6fc53deed863,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWDk,Borough of Trainer,Pennsylvania,Municipality,Hugh Bargeron,1984,,Tier 3,0.75,39.8276,-75.4144,989108f9-eb95-4acd-b091-e283ec592d91,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWEo,Mercer County,Pennsylvania,County,Sydney Ireland,108140,,Tier S,2.0,41.262,-80.1875,949c2cd1-de68-462c-ae80-a0ebfa9fa369,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWIn,Township of Donegal,Pennsylvania,Municipality,Hugh Bargeron,1771,,Tier 3,0.75,40.0913,-79.348,1ea5869c-80d6-46d9-bee3-ff3e7e9aea0e,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWK1,Borough of East Pittsburgh,Pennsylvania,Municipality,Catherine Silvestri,1855,,Tier 3,0.75,40.3956,-79.8387,903896b5-ab8f-446f-94e0-0b82b6be8aef,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWK9,Lehigh Township,Pennsylvania,Municipality,Hugh Bargeron,1871,,Tier 3,0.75,40.7767,-75.5393,beb0c4b7-3eea-47c3-920c-3a446be444ea,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWKJ,Township of Hopewell,Pennsylvania,Municipality,Sydney Ireland,1880,,Tier 3,0.75,40.578,-80.2656,64ce6d55-93ed-4d21-af30-e97fd1d3ca4b,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWKT,East Brunswick Township,Pennsylvania,Municipality,Hugh Bargeron,1892,,Tier 3,0.75,40.6702,-75.9579,87d57fc6-007b-4286-a2a0-e7502165769b,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWKq,Township of Fairview,Pennsylvania,Municipality,Sydney Ireland,1920,,Tier 3,0.75,41.1542,-75.865,8c6930e3-c462-4588-8414-a2e398b4d8f0,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWLq,Millcreek Township,Pennsylvania,Municipality,Hugh Bargeron,4431,,Tier 3,0.75,42.0699,-80.1652,fd04f797-d893-443d-92e4-5b7705da7c85,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWLs,Franklin Township,Pennsylvania,Municipality,Ali Cohen,4486,,Tier 3,0.75,39.8798,-80.154,14266fec-127b-48e0-9093-0d2e0d2b14d9,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWLu,Mahoning Township,Pennsylvania,Municipality,Sydney Ireland,4521,,Tier 3,0.75,40.8061,-75.772,f51732b0-ab87-46e9-a8f2-2421b3ed0b7b,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWLy,Township of Fairview,Pennsylvania,Municipality,Sydney Ireland,4774,,Tier 3,0.75,41.1542,-75.865,eef43159-fa18-403f-8493-a3732760c89f,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWM3,Franklin Township,Pennsylvania,Municipality,Ali Cohen,5186,,Tier 3,0.75,39.8798,-80.154,39d0e47c-e9c0-496c-80bf-5c4d67b79687,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWMB,Township of Conemaugh,Pennsylvania,Municipality,Catherine Silvestri,6591,,Tier 3,0.75,40.3439,-78.8553,5adc28f9-6a29-4bbb-b1c8-1b8e394062e6,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWMJ,Township of Somerset,Pennsylvania,Municipality,Hugh Bargeron,11586,,Tier 2,1.0,40.0216,-79.1323,8c7da836-9a31-4141-8cef-73721b5325b3,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWMO,Spring Garden Township,Pennsylvania,Municipality,Catherine Silvestri,13633,,Tier 2,1.0,39.9354,-76.7279,9097f757-c1c0-4643-b4ff-acc5fd19c5f2,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWMT,Township of Butler,Pennsylvania,Municipality,Ali Cohen,16953,,Tier 2,1.0,40.8614,-79.9417,a44cfc25-a160-41b8-bf6c-ffd8609931c9,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWMV,Warwick Township,Pennsylvania,Municipality,Sydney Ireland,19414,,Tier 2,1.0,40.2538,-75.0786,2635eff8-687d-4941-beb5-c6cdef33e536,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWMZ,Peters Township,Pennsylvania,Municipality,Hugh Bargeron,23248,,Tier 2,1.0,40.2801,-80.087,8bf7dd4d-be60-4e38-811b-16201547680b,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWMd,Township of Ross,Pennsylvania,Municipality,Ali Cohen,32457,,Tier 1,1.5,40.5169,-80.0046,5a76ab3b-c1cb-4566-a89d-f1217af4d14c,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWMi,Township of Hempfield,Pennsylvania,Municipality,Sydney Ireland,41579,,Tier 1,1.5,40.2814,-79.5966,f623225c-85b6-4155-b31d-e17aec8d7415,,,,,,,,,3,2026-05-22,,,,,3,,,,,,
001cv00000bBWMj,Union County,Pennsylvania,County,Ali Cohen,42159,,Tier 1,1.5,40.9895,-77.0564,655e22f9-3d8e-4d50-9d15-65398ff07e45,,,,,,,,,,,,,,,,,,,,,
001cv00000bBWMl,Jefferson County,Pennsylvania,County,Catherine Silvestri,43367,,Tier 1,1.5,41.147,-78.9288,5e837579-929c-49b1-9111-b789fd4bd502,,,,,,,,,,,,,,,,,,,,,
