Account ID,Account Name,State,Entity Type,Owner,Population,Account Status,Tier,SQO Points,Lat,Lng,Starbridge Buyer ID,Opp Status,Stage,Funnel Position,Sourced By,Discovery Call Date,Created Date,ARR,Previously Lost,Total Calls,Last Call Date,Calls - Emily Murnane,Calls - Leila Assil,Calls - Mihir Shah,Calls - Joe del Rosario,Calls - Sydney Ireland,Calls - Ali Cohen,Calls - Ryan Minter,Calls - Jenny Allison,Calls - Quinzel Perry
001cv00000bB8Pl,Village of Pomeroy,Ohio,Municipality,Ali Cohen,1505,,Tier 3,0.75,39.0276,-82.0338,7e1d2a8c-1d49-49e2-aff2-65c38379d3fd,,,,,,,,,,,,,,,,,,,
001cv00000bB8Pp,Village of Orwell,Ohio,Municipality,Mihir Shah,1511,,Tier 3,0.75,41.5351,-80.8681,da121010-5a30-4b18-a4fa-8b79e86d07cd,,,,,,,,,,,,,,,,,,,
001cv00000bBVec,Village of Rio Grande,Ohio,Municipality,Ali Cohen,724,,Tier 3,0.75,38.8795,-82.3804,40a6b093-528e-4239-a59e-a4ba9cb7489b,,,,,,,,,,,,,,,,,,,
001cv00000bBVed,Jackson Township,Ohio,Municipality,Mihir Shah,725,,Tier 3,0.75,40.7857,-80.1094,8e5b8921-e54d-447b-8428-71b46cc448c4,,,,,,,,,,,,,,,,,,,
001cv00000bBVem,Washington Township,Ohio,Municipality,Mihir Shah,739,,Tier 3,0.75,39.6087,-84.1646,917ed19a-62b0-4893-bd7e-87b5f696c412,,,,,,,,,,,,,,,,,,,
001cv00000bBVen,Village of Waynesfield,Ohio,Municipality,Ali Cohen,741,,Tier 3,0.75,40.6006,-83.9752,918d28e6-01eb-4198-8b45-a3ff108abfad,,,,,,,,,,,,,,,,,,,
001cv00000bBVer,Township of Washington,Ohio,Municipality,Mihir Shah,748,,Tier 3,0.75,39.6162,-82.8934,6e3f0b6a-2387-4025-8d2a-cae64609f5d0,,,,,,,,,,,,,,,,,,,
001cv00000bBVet,Beaver Township,Ohio,Municipality,Mihir Shah,750,,Tier 3,0.75,40.9435,-80.6771,26ffa805-197f-49a4-8ad0-7be6b540b0a7,,,,,,,,,,,,,,,,,,,
001cv00000bBVey,Township of Union,Ohio,Municipality,Ali Cohen,752,,Tier 3,0.75,40.4349,-82.2366,3c22179c-6c63-47c9-9174-9bb5f7172e50,,,,,,,,,,,,,,,,,,,
001cv00000bBVfA,Auburn Township,Ohio,Municipality,Mihir Shah,768,,Tier 3,0.75,41.3873,-81.2463,a0fbab9b-6246-4403-907f-8b3d807887fe,,,,,,,,,,,,,,,,,,,
001cv00000bBVfB,Village of Sycamore,Ohio,Municipality,Mihir Shah,768,,Tier 3,0.75,40.9498,-83.1708,82ba9528-dfa9-41fc-b498-849596701a53,,,,,,,,,,,,,,,,,,,
001cv00000bBVfN,Township of Washington,Ohio,Municipality,Mihir Shah,791,,Tier 3,0.75,39.6162,-82.8934,5051d9a1-94c7-487e-9531-5fcfa5e0337b,,,,,,,,,,,,,,,,,,,
001cv00000bBVfQ,Township of Put-in-Bay,Ohio,Municipality,Mihir Shah,793,,Tier 3,0.75,41.6907,-82.8101,14420652-9e55-44df-a04a-59a7bf3459d5,,,,,,,,,,,,,,,,,,,
001cv00000bBVfT,Lawrence Township,Ohio,Municipality,Ali Cohen,795,,Tier 3,0.75,40.873,-81.5816,7df2849d-f46a-4e5c-9afb-b55d68982bbd,,,,,,,,,,,,,,,,,,,
001cv00000bBVfV,Jefferson Township,Ohio,Municipality,Mihir Shah,803,,Tier 3,0.75,40.0145,-82.8102,9e479425-757c-40f1-8b9e-afcdff247c29,,,,,,,,,,,,,,,,,,,
001cv00000bBVfd,Township of Richland,Ohio,Municipality,Ali Cohen,817,,Tier 3,0.75,40.7567,-82.5186,6e3362cf-8dd3-4055-a44e-66745781705d,,,,,,,,,,,,,,,,,,,
001cv00000bBVfm,Township of Ohio,Ohio,Municipality,Mihir Shah,829,,Tier 3,0.75,38.9614,-84.2595,a7e690c0-c1f1-43f6-a46f-62ec9f9fee67,,,,,,,,,,,,,,,,,,,
001cv00000bBVfp,Madison Township,Ohio,Municipality,Mihir Shah,830,,Tier 3,0.75,39.5289,-84.4278,c1c4c0f0-ce0e-44c4-85cc-9ab2f9e00900,,,,,,,,,,,,,,,,,,,
001cv00000bBVhV,Village of Marblehead,Ohio,Municipality,Ali Cohen,835,,Tier 3,0.75,41.5403,-82.7355,1b92e887-2041-4095-b34f-34dacf34e443,,,,,,,,,,,,,,,,,,,
001cv00000bBVhh,Ross Township,Ohio,Municipality,Mihir Shah,841,,Tier 3,0.75,39.3439,-84.6688,ab5c55d3-c406-4408-abe3-6f44aeb70ac4,,,,,,,,,,,,,,,,,,,
001cv00000bBVhk,Jackson Township,Ohio,Municipality,Mihir Shah,844,,Tier 3,0.75,40.7857,-80.1094,4d3835c8-dca3-437f-896a-fb9cc574258b,,,,,,,,,,,,,,,,,,,
001cv00000bBVhz,Township of Pleasant,Ohio,Municipality,Ali Cohen,866,,Tier 3,0.75,39.8429,-83.1863,9c59b2bd-b864-4192-a23f-39197c8d2664,,,,,,,,,,,,,,,,,,,
001cv00000bBVi4,Harrison Township,Ohio,Municipality,Mihir Shah,874,,Tier 3,0.75,39.8125,-84.2331,94c81c42-f431-4111-9408-bb7589711ed2,,,,,,,,,,,,,,,,,,,
001cv00000bBVi9,Union Township,Ohio,Municipality,Ali Cohen,880,,Tier 3,0.75,39.1069,-84.2595,07bda9e1-f7b8-49f1-b457-5ec5d5591501,,,,,,,,,,,,,,,,,,,
001cv00000bBViH,Township of Green,Ohio,Municipality,Mihir Shah,889,,Tier 3,0.75,39.1664,-84.6374,a1453af8-5173-490a-98b6-4043fb7da375,,,,,,,,,,,,,,,,,,,
001cv00000bBViI,Township of Perry,Ohio,Municipality,Mihir Shah,889,,Tier 3,0.75,38.4923,-82.5943,a489aa80-a1e6-4738-b716-990751c920fd,,,,,,,,,,,,,,,,,,,
001cv00000bBViJ,Harrison Township,Ohio,Municipality,Mihir Shah,889,,Tier 3,0.75,39.8125,-84.2331,a66e66bf-b162-4e26-9bf5-99b3266153a5,,,,,,,,,,,,,,,,,,,
001cv00000bBViP,Township of Madison,Ohio,Municipality,Ali Cohen,893,,Tier 3,0.75,40.8994,-83.6605,0f2379ad-5840-47af-960a-1e1779250c4c,,,,,,,,,,,,,,,,,,,
001cv00000bBViV,Perry Township,Ohio,Municipality,Ali Cohen,903,,Tier 3,0.75,40.7737,-81.4609,dc914431-66cc-44ef-ad83-3bb3fbfd074c,,,,,,,,,,,,,,,,,,,
001cv00000bBViW,Jefferson Township,Ohio,Municipality,Mihir Shah,904,,Tier 3,0.75,40.0145,-82.8102,1b937150-dde9-45e4-932a-e6a64ebc89af,,,,,,,,,,,,,,,,,,,
001cv00000bBViY,Liberty Township,Ohio,Municipality,Ali Cohen,905,,Tier 3,0.75,39.4015,-84.4094,51847156-17d5-4b7f-9d9d-a65b5687b9fd,,,,,,,,,,,,,,,,,,,
001cv00000bBVig,Township of Ohio,Ohio,Municipality,Mihir Shah,913,,Tier 3,0.75,38.9614,-84.2595,8f0451a9-2bb1-4c94-bcf6-b1693471fbc8,,,,,,,,,,,,,,,,,,,
001cv00000bBVik,Milton Township,Ohio,Municipality,Mihir Shah,917,,Tier 3,0.75,41.1066,-80.965,912ea8b1-64ac-4505-921e-916c468610a8,,,,,,,,,,,,,,,,,,,
001cv00000bBVil,Liberty Township,Ohio,Municipality,Ali Cohen,919,,Tier 3,0.75,39.4015,-84.4094,64c565d8-a648-4c98-b5ed-223c550a1f51,,,,,,,,,,,,,,,,,,,
001cv00000bBViq,Village of Beach City,Ohio,Municipality,Ali Cohen,924,,Tier 3,0.75,40.6531,-81.581,074d0f43-2331-486a-b8a8-8c3f54549ef3,,,,,,,,,,,,,,,,,,,
001cv00000bBViu,Jefferson Township,Ohio,Municipality,Mihir Shah,926,,Tier 3,0.75,40.0145,-82.8102,c8e6c808-3da3-4af3-bc0f-689ae445ddad,,,,,,,,,,,,,,,,,,,
001cv00000bBVix,Township of Union,Ohio,Municipality,Ali Cohen,929,,Tier 3,0.75,40.4349,-82.2366,fab4788a-8774-4a22-ab78-e3fc7691dce3,,,,,,,,,,,,,,,,,,,
001cv00000bBVj2,Village of North Randall,Ohio,Municipality,Mihir Shah,934,,Tier 3,0.75,41.4274,-81.526,525c0a87-0456-473a-8dbe-d6ffc6cab3b3,,,,,,,,,,,,,,,,,,,
001cv00000bBVlB,Bloom Township,Ohio,Municipality,Ali Cohen,958,,Tier 3,0.75,39.7758,-82.7563,09fef06a-0b46-4fee-bc2d-6e89257cc87b,,,,,,,,,,,,,,,,,,,
001cv00000bBVlF,Perry Township,Ohio,Municipality,Ali Cohen,962,,Tier 3,0.75,40.7737,-81.4609,122ade77-5998-4153-9774-b48748ccb1d0,,,,,,,,,,,,,,,,,,,
001cv00000bBVlG,Perry Township,Ohio,Municipality,Ali Cohen,962,,Tier 3,0.75,40.7737,-81.4609,33336fc3-fa5d-422c-9741-349f8ee4c3de,,,,,,,,,,,,,,,,,,,
001cv00000bBVlO,Harrison Township,Ohio,Municipality,Mihir Shah,970,,Tier 3,0.75,39.8125,-84.2331,576d9b7c-362d-4390-be73-52cb0b8cc0c1,,,,,,,,,,,,,,,,,,,
001cv00000bBVlP,Concord Township,Ohio,Municipality,Ali Cohen,970,,Tier 3,0.75,41.6746,-81.2243,c7f46e29-00a4-4218-94e8-9a8414212cd1,,,,,,,,,,,,,,,,,,,
001cv00000bBVlW,Walnut Township,Ohio,Municipality,Mihir Shah,978,,Tier 3,0.75,39.8631,-82.5186,b1de38a8-a392-4dea-9e43-fbfafd516fcc,,,,,,,,,,,,,,,,,,,
001cv00000bBVlX,Liberty Township,Ohio,Municipality,Ali Cohen,979,,Tier 3,0.75,39.4015,-84.4094,9a91aa07-bd74-485c-80ff-2426123b8208,,,,,,,,,,,,,,,,,,,
001cv00000bBVle,Village of Millersport,Ohio,Municipality,Ali Cohen,993,,Tier 3,0.75,39.9001,-82.534,55d51e65-c938-47a5-8662-3b270934a392,,,,,,,,,,,,,,,,,,,
001cv00000bBVlf,Township of Madison,Ohio,Municipality,Ali Cohen,994,,Tier 3,0.75,40.8994,-83.6605,f98e3385-5630-4142-8f2b-4d3408c18c2c,,,,,,,,,,,,,,,,,,,
001cv00000bBVll,Township of Perry,Ohio,Municipality,Mihir Shah,997,,Tier 3,0.75,38.4923,-82.5943,977ebbdf-d509-46ff-92ed-a3cae475ab75,,,,,,,,,,,,,,,,,,,
001cv00000bBVln,Allen Township,Ohio,Municipality,Ali Cohen,1001,,Tier 3,0.75,40.2386,-83.4964,75c999ca-ebad-48c2-acb7-a5c3117b7e17,,,,,,,,,,,,,,,,,,,
001cv00000bBVmA,Township of Norwich,Ohio,Municipality,Mihir Shah,1025,,Tier 3,0.75,39.9851,-81.7915,e729aef4-a920-41a4-9f25-f87ce7529f05,,,,,,,,,,,,,,,,,,,
001cv00000bBVmE,Township of Jackson,Ohio,Municipality,Ali Cohen,1032,,Tier 3,0.75,40.8665,-81.4938,e490dab6-0e00-4004-9f0e-52db77fae658,,,,,,,,,,,,,,,,,,,
001cv00000bBVmG,Harrison Township,Ohio,Municipality,Mihir Shah,1033,,Tier 3,0.75,39.8125,-84.2331,87353dd6-5828-4aa5-906d-424b7503f667,,,,,,,,,,,,,,,,,,,
001cv00000bBVmJ,Harrison Township,Ohio,Municipality,Mihir Shah,1034,,Tier 3,0.75,39.8125,-84.2331,ea53ded7-1f15-4355-938b-b7bb08481190,,,,,,,,,,,,,,,,,,,
001cv00000bBVnz,Township of Franklin,Ohio,Municipality,Ali Cohen,1039,,Tier 3,0.75,40.3315,-81.2188,885bc890-ed62-4500-abc0-0d052b10636d,,,,,,,,,,,,,,,,,,,
001cv00000bBVo0,Jefferson Township,Ohio,Municipality,Mihir Shah,1039,,Tier 3,0.75,40.0145,-82.8102,7ec8d652-b47a-4076-8f1e-0d95b666585c,,,,,,,,,,,,,,,,,,,
001cv00000bBVo3,Orange Township,Ohio,Municipality,Ali Cohen,1041,,Tier 3,0.75,40.1691,-83.0039,2e5b61eb-e8b2-4946-b0e9-d6bf45bc974e,,,,,,,,,,,,,,,,,,,
001cv00000bBVo6,Village of Holgate,Ohio,Municipality,Ali Cohen,1046,,Tier 3,0.75,41.2489,-84.133,8b32cff3-2bbe-4914-8ca2-a58c1785a2e1,,,,,,,,,,,,,,,,,,,
001cv00000bBVoJ,Jackson Township,Ohio,Municipality,Mihir Shah,1055,,Tier 3,0.75,40.7857,-80.1094,f6909773-0f6b-4273-983c-f96cbca5bc6e,,,,,,,,,,,,,,,,,,,
001cv00000bBVoL,Village of Prospect,Ohio,Municipality,Ali Cohen,1057,,Tier 3,0.75,40.4503,-83.1885,0f02ee89-d925-4075-ab17-2d710714c3f6,,,,,,,,,,,,,,,,,,,
001cv00000bBVoM,Deerfield Township,Ohio,Municipality,Mihir Shah,1058,,Tier 3,0.75,39.3108,-84.2963,68b1b9e1-67a4-4a29-b0ed-98f96454a33f,,,,,,,,,,,,,,,,,,,
001cv00000bBVoN,Jackson Township,Ohio,Municipality,Mihir Shah,1059,,Tier 3,0.75,40.7857,-80.1094,f17e0cbc-9d22-4c71-9f64-07b645acf6f8,,,,,,,,,,,,,,,,,,,
001cv00000bBVob,Township of Washington,Ohio,Municipality,Mihir Shah,1076,,Tier 3,0.75,39.6162,-82.8934,180cb3c9-e6da-4e3a-b6c4-f1a6b76b77f2,,,,,,,,,,,,,,,,,,,
001cv00000bBVoh,Liberty Township,Ohio,Municipality,Ali Cohen,1079,,Tier 3,0.75,39.4015,-84.4094,69990a9f-ca71-4b7a-ac89-03de859b7358,,,,,,,,,,,,,,,,,,,
001cv00000bBVok,Township of Madison,Ohio,Municipality,Ali Cohen,1086,,Tier 3,0.75,40.8994,-83.6605,8a739f3c-53ed-4e48-a163-197ce658f745,,,,,,,,,,,,,,,,,,,
001cv00000bBVol,Perry Township,Ohio,Municipality,Ali Cohen,1086,,Tier 3,0.75,40.7737,-81.4609,dbbf39e7-29fb-4973-8db6-f04dbf0ff462,,,,,,,,,,,,,,,,,,,
001cv00000bBVot,Fairfield Township,Ohio,Municipality,Ali Cohen,1096,,Tier 3,0.75,39.3976,-84.5224,67ed5e54-a9ab-4b27-832f-2d15869c2f0f,,,,,,,,,,,,,,,,,,,
001cv00000bBVov,Auburn Township,Ohio,Municipality,Mihir Shah,1098,,Tier 3,0.75,41.3873,-81.2463,797d5933-0fd7-45eb-81d3-f366621c8253,,,,,,,,,,,,,,,,,,,
001cv00000bBVp5,Township of Fairfield,Ohio,Municipality,Mihir Shah,1105,,Tier 3,0.75,39.3976,-84.5224,f5d1740d-cf96-4f5a-a6e1-b6702e0e6e81,,,,,,,,,,,,,,,,,,,
001cv00000bBVpK,Jackson Township,Ohio,Municipality,Mihir Shah,1122,,Tier 3,0.75,40.7857,-80.1094,3a559762-4b55-4f45-9dd5-2c02462ce0ec,,,,,,,,,,,,,,,,,,,
001cv00000bBVpP,Washington Township,Ohio,Municipality,Mihir Shah,1125,,Tier 3,0.75,39.6087,-84.1646,053d25af-029f-4fb5-ba00-c06d00449c75,,,,,,,,,,,,,,,,,,,
001cv00000bBVpR,Orange Township,Ohio,Municipality,Ali Cohen,1125,,Tier 3,0.75,40.1691,-83.0039,f58040b4-9e69-4a5c-ace4-30b065f937d7,,,,,,,,,,,,,,,,,,,
001cv00000bBVpU,Pleasant Township,Ohio,Municipality,Ali Cohen,1130,,Tier 3,0.75,39.8429,-83.1863,780c2324-c6b1-468a-aee1-6c09fe10f3ec,,,,,,,,,,,,,,,,,,,
001cv00000bBVsV,Orange Township,Ohio,Municipality,Ali Cohen,1140,,Tier 3,0.75,40.1691,-83.0039,df06241f-3f26-4d7b-b54f-e769cdceb5a2,,,,,,,,,,,,,,,,,,,
001cv00000bBVsd,Sugar Creek Township,Ohio,Municipality,Ali Cohen,1153,,Tier 3,0.75,39.6142,-84.0696,2c803131-89de-4cff-9e95-f0ccf6197508,,,,,,,,,,,,,,,,,,,
001cv00000bBVwN,Columbia Township,Ohio,Municipality,Ali Cohen,1181,,Tier 3,0.75,39.1692,-84.3949,51924efc-fdef-49e4-af72-265ed7feab26,,,,,,,,,,,,,,,,,,,
001cv00000bBVwP,Village of Botkins,Ohio,Municipality,Mihir Shah,1183,,Tier 3,0.75,40.4678,-84.1821,9e031653-0489-4517-b4b1-4b685e34cebd,,,,,,,,,,,,,,,,,,,
001cv00000bBVwS,Village of Bethesda,Ohio,Municipality,Mihir Shah,1184,,Tier 3,0.75,40.0162,-81.0726,e41a7170-e1c8-44c8-b06c-afae447607d0,,,,,,,,,,,,,,,,,,,
001cv00000bBVwW,Village of Lakeview,Ohio,Municipality,Ali Cohen,1186,,Tier 3,0.75,40.4848,-83.923,44edb11c-b0d7-43db-8836-19e72151d721,,,,,,,,,,,,,,,,,,,
001cv00000bBVwh,Sugar Creek Township,Ohio,Municipality,Ali Cohen,1197,,Tier 3,0.75,39.6142,-84.0696,f7b4afe0-f83b-41c7-8094-89026a263031,,,,,,,,,,,,,,,,,,,
001cv00000bBVx0,Township of Jackson,Ohio,Municipality,Ali Cohen,1218,,Tier 3,0.75,40.8665,-81.4938,99ae15ad-5b97-450d-aec5-61e128f5600c,,,,,,,,,,,,,,,,,,,
001cv00000bBVx8,Township of Mifflin,Ohio,Municipality,Mihir Shah,1239,,Tier 3,0.75,40.7739,-82.3643,27883d9e-124f-438a-a1db-a85f413f7975,,,,,,,,,,,,,,,,,,,
001cv00000bBVx9,Sunsbury Township,Ohio,Municipality,Ali Cohen,1240,,Tier 3,0.75,39.8281,-81.0203,b930d430-9613-4963-8782-524c70cd4d5b,,,,,,,,,,,,,,,,,,,
001cv00000bBVxq,Village of Fayette,Ohio,Municipality,Mihir Shah,1282,,Tier 3,0.75,41.6734,-84.3269,7aa570ae-e823-455f-b565-ec03a5be4569,,,,,,,,,,,,,,,,,,,
001cv00000bBVxv,Orange Township,Ohio,Municipality,Ali Cohen,1286,,Tier 3,0.75,40.1691,-83.0039,92189fbf-8c7a-4930-9e5d-3577881435fa,,,,,,,,,,,,,,,,,,,
001cv00000bBVxw,Village of Monroeville,Ohio,Municipality,Ali Cohen,1286,,Tier 3,0.75,41.2442,-82.6963,0b17dd12-cb72-446c-a393-f02b4ee419d9,,,,,,,,,,,,,,,,,,,
001cv00000bBVyO,Village of West Alexandria,Ohio,Municipality,Ali Cohen,1317,,Tier 3,0.75,39.7445,-84.5322,cdcaae9f-b8c4-42b5-a85d-9b3f1e0bfe86,,,,,,,,,,,,,,,,,,,
001cv00000bBW3n,Village of Lewisburg,Ohio,Municipality,Mihir Shah,1737,,Tier 3,0.75,39.8462,-84.5397,fe447321-f706-4fbb-89da-9ef3a5dafd5f,,,,,,,,,,,,,,,,,,,
001cv00000bBWBo,Turtle Creek Township,Ohio,Municipality,Mihir Shah,1557,,Tier 3,0.75,39.4141,-84.1538,25a1d30e-5b6e-48bf-b849-9ed62807bf06,,,,,,,,,,,,,,,,,,,
001cv00000bBWBz,Village of Deshler,Ohio,Municipality,Mihir Shah,1570,,Tier 3,0.75,41.2076,-83.8991,15e56dae-4342-43a5-9406-0557efab145e,,,,,,,,,,,,,,,,,,,
001cv00000bBWC3,Hamilton Township,Ohio,Municipality,Ali Cohen,1580,,Tier 3,0.75,39.3218,-84.2068,1d67b55d-cc44-4917-bf33-62857e443cef,,,,,,,,,,,,,,,,,,,
001cv00000bBWDJ,Springfield Township,Ohio,Municipality,Mihir Shah,1954,,Tier 3,0.75,39.2434,-84.5117,3300c6f1-37d0-4d21-8d30-2e6fea22005d,,,,,,,,,,,,,,,,,,,
001cv00000bBWDN,Village of Minerva Park,Ohio,Municipality,Ali Cohen,1961,,Tier 3,0.75,40.0765,-82.9438,2a3c8042-5113-4bed-868e-20fdcf940486,,,,,,,,,,,,,,,,,,,
001cv00000bBWDO,"Township of Scioto (Jackson County), OH",Ohio,Municipality,Ali Cohen,1962,,Tier 3,0.75,39.0502,-82.6384,a0416131-24e3-4e71-95b6-4d68d12f3600,,,,,,,,,,,,,,,,,,,
001cv00000bBWDP,Colerain Township,Ohio,Municipality,Mihir Shah,1962,,Tier 3,0.75,39.2592,-84.627,5ddc1639-b1b6-46a0-a211-2978acc6fcd9,,,,,,,,,,,,,,,,,,,
001cv00000bBWDf,Township of Liberty,Ohio,Municipality,Mihir Shah,1979,,Tier 3,0.75,39.4015,-84.4094,25e9c340-70a0-4266-a7bc-1aba25c7dd78,,,,,,,,,,,,,,,,,,,
001cv00000bBWFK,Wayne County,Ohio,County,Mihir Shah,116632,,Tier S,2.0,40.7589,-81.9535,19bddeb6-cf79-4751-a50c-0c602bde3354,,,,,,,,,,,,,,,,,,,
001cv00000bBWJ2,Village of Leetonia,Ohio,Municipality,Ali Cohen,1785,,Tier 3,0.75,40.8773,-80.7554,f744245d-eb2a-4d4a-99d5-aa82b29e2676,,,,,,,,,,,,,,,,,,,
001cv00000bBWJ7,Village of Holland,Ohio,Municipality,Ali Cohen,1795,,Tier 3,0.75,41.6217,-83.7116,952a8683-f21a-4442-b075-bb54f3bc8670,,,,,,,,,,,,,,,,,,,
001cv00000bBWJL,Village of Newburgh Heights,Ohio,Municipality,Mihir Shah,1815,,Tier 3,0.75,41.4501,-81.6635,1b98b28b-57af-4e42-9b5b-a9d360bc2362,,,,,,,,,,,,,,,,,,,
001cv00000bBWJW,Clinton Township,Ohio,Municipality,Ali Cohen,1823,,Tier 3,0.75,41.5531,-84.1646,4b0c185c-750c-41ff-9de6-7e829dc3be30,,,,,,,,,,,,,,,,,,,
001cv00000bBWK5,Village of Valley View,Ohio,Municipality,Ali Cohen,1858,,Tier 3,0.75,41.3878,-81.6046,ef924ee7-4e6c-4411-b9f8-772dd9007dcf,,,,,,,,,,,,,,,,,,,
001cv00000bBWKe,Village of Elida,Ohio,Municipality,Mihir Shah,1904,,Tier 3,0.75,40.7871,-84.2037,2f895b10-7493-4ece-b244-c6a27c6742c1,,,,,,,,,,,,,,,,,,,
001cv00000bBWKw,Montville Township,Ohio,Municipality,Ali Cohen,1927,,Tier 3,0.75,41.0925,-81.8443,84d327da-8061-4778-a769-65acf3551b31,,,,,,,,,,,,,,,,,,,
001cv00000bBWLr,Darby Township,Ohio,Municipality,Mihir Shah,4481,,Tier 3,0.75,40.139,-83.3576,72ce7333-75dc-4f6d-b6af-9ba60697fea1,,,,,,,,,,,,,,,,,,,
001cv00000bBWLw,Township of Berlin,Ohio,Municipality,Ali Cohen,4609,,Tier 3,0.75,40.5237,-82.5078,2b520eb1-1b39-460e-b623-09599dec626d,,,,,,,,,,,,,,,,,,,
001cv00000bBWM0,Licking Township,Ohio,Municipality,Ali Cohen,4983,,Tier 3,0.75,39.9692,-82.4211,25f132a3-a02c-4e19-945b-536df4446aed,,,,,,,,,,,,,,,,,,,
001cv00000bBWM1,Township of Salem,Ohio,Municipality,Mihir Shah,4993,,Tier 3,0.75,40.9009,-80.8568,652adcec-7e42-48d9-9795-ab53835790d9,,,,,,,,,,,,,,,,,,,
001cv00000bBWM2,Miami Township,Ohio,Municipality,Ali Cohen,5029,,Tier 3,0.75,39.1941,-84.2375,ff84d529-1429-4972-a04f-a7a99dd480db,,,,,,,,,,,,,,,,,,,
001cv00000bBWM5,Springfield Township,Ohio,Municipality,Mihir Shah,5466,,Tier 3,0.75,39.2434,-84.5117,a26fe4f9-1105-4b7f-8ab8-4cdbba9f842b,,,,,,,,,,,,,,,,,,,
001cv00000bBWMA,Township of German,Ohio,Municipality,Ali Cohen,6470,,Tier 3,0.75,39.6211,-84.4173,4ee54ec8-a3fb-4750-8994-1838a0e46682,,,,,,,,,,,,,,,,,,,
001cv00000bBWMC,Springfield Township,Ohio,Municipality,Mihir Shah,6747,,Tier 3,0.75,39.2434,-84.5117,3e5795ab-5981-44db-8dd7-01eeaddc1537,,,,,,,,,,,,,,,,,,,
001cv00000bBWMH,Wayne Township,Ohio,Municipality,Ali Cohen,9296,,Tier 3,0.75,39.5308,-84.0858,b1ff2b9b-d735-4c61-9337-cb79ebb3e744,,,,,,,,,,,,,,,,,,,
001cv00000bBWMM,Lake Township,Ohio,Municipality,Mihir Shah,12717,,Tier 2,1.0,40.937,-81.3619,5d715519-d6ea-439e-b8c5-aa6eb69c62c7,,,,,,,,,,,,,,,,,,,
001cv00000bBWMP,Richland Township,Ohio,Municipality,Mihir Shah,14392,,Tier 2,1.0,40.0547,-80.9208,e84c5771-4926-4441-8cf4-6802a6d1b08e,,,,,,,,,,,,,,,,,,,
001cv00000bBWMS,Miami Township,Ohio,Municipality,Ali Cohen,15953,,Tier 2,1.0,39.1941,-84.2375,18d6bceb-47da-483c-be7b-70a0154ed0c1,,,,,,,,,,,,,,,,,,,
001cv00000bBWMa,City of Marysville,Ohio,Municipality,Mihir Shah,29276,,Tier 1,1.5,40.2364,-83.367,2b6884bc-8ba9-4849-b628-07bb64b95d65,,,,,,,,,,,,,,,,,,,
001cv00000bBWMg,Clear Creek Township,Ohio,Municipality,Mihir Shah,38225,,Tier 1,1.5,39.5284,-84.2068,c1550b8f-115f-4dd7-8330-647113c5b2a4,,,,,,,,,,,,,,,,,,,
001cv00000bBWMo,Green Township,Ohio,Municipality,Mihir Shah,60349,,Tier S,2.0,39.1664,-84.6374,4232ecd9-d8d9-484d-b0c6-380f44cca114,,,,,,,,,,,,,,,,,,,
001cv00000bBWMq,Jefferson County,Ohio,County,Ali Cohen,63900,,Tier S,2.0,40.3872,-80.7658,7a0de8db-1553-4856-8596-be8bf0312175,,,,,,,,,,,,,,,,,,,
001cv00000bBWMw,Columbiana County,Ohio,County,Ali Cohen,99823,,Tier S,2.0,40.7903,-80.7658,ac744509-ddb9-4cba-a612-a095347b75e1,,,,,,,,,,,,,,,,,,,
001cv00000bBWMy,Allen County,Ohio,County,Mihir Shah,100866,,Tier S,2.0,40.7699,-84.1435,249c7ad6-a017-4669-966d-ee8b36a471e5,,,,,,,,,,,,,,,,,,,
001cv00000bBWNR,Richfield Township,Ohio,Municipality,Mihir Shah,1588,,Tier 3,0.75,41.2366,-81.6254,36e55849-1c5a-45af-9de7-284ded31c639,,,,,,,,,,,,,,,,,,,
001cv00000bBWNc,Village of Perry,Ohio,Municipality,Ali Cohen,1601,,Tier 3,0.75,41.7603,-81.1409,09930e58-11fd-462d-ad61-499f5fe1a804,,,,,,,,,,,,,,,,,,,
001cv00000bBWO7,Franklin Township,Ohio,Municipality,Ali Cohen,1640,,Tier 3,0.75,39.8798,-80.154,2113bc72-168f-4657-ab35-53f69a4b65d0,,,,,,,,,,,,,,,,,,,
001cv00000bBWOB,Plain Township,Ohio,Municipality,Ali Cohen,1642,,Tier 3,0.75,40.8877,-81.3729,6c1ad467-85a7-41e3-8398-3becbb1f5550,,,,,,,,,,,,,,,,,,,
001cv00000bBWOG,Village of Dresden,Ohio,Municipality,Ali Cohen,1647,,Tier 3,0.75,40.1215,-82.0107,28d8462c-bbdb-49de-b46f-a3a7cf28d782,,,,,,,,,,,,,,,,,,,
001cv00000bBWOI,Village of Glouster,Ohio,Municipality,Mihir Shah,1647,,Tier 3,0.75,39.5031,-82.0846,fddfd650-f805-49f2-b732-699facf32d63,,,,,,,,,,,,,,,,,,,
001cv00000bBWOf,Village of Mechanicsburg,Ohio,Municipality,Mihir Shah,1681,,Tier 3,0.75,40.072,-83.5563,46bd15b2-e298-410a-81fc-89f2d16a6297,,,,,,,,,,,,,,,,,,,
001cv00000bBWP4,Franklin Township,Ohio,Municipality,Ali Cohen,1700,,Tier 3,0.75,39.8798,-80.154,daa26b24-8e32-4e83-9121-c0107b4f0a02,,,,,,,,,,,,,,,,,,,
